tdg_iter_descent[5000, 5]
time,|TSS|,sol
127.85932517051697,274,4041&1305&762&2900&4741&1814&5406&399&3865&1359&2314&2890&2821&1466&289&3813&3930&2862&3991&2231&3200&111&2852&193&175&693&786&125&2638&146&1198&4107&2039&1343&1675&989&1476&4643&873&667&4206&2828&4769&1562&1229&2761&5432&537&1610&4482&3926&1856&1404&2596&1075&3232&1030&1237&279&64&3900&686&326&1882&2114&390&422&5504&6046&1028&4204&3033&325&1626&1400&955&3933&981&416&4334&6039&1743&2007&180&769&652&4230&4324&1275&1992&636&1735&4285&1098&2798&1396&1301&1827&2952&4880&1787&2653&1317&979&151&2134&5096&39&4617&428&3462&1674&191&2907&138&5063&2293&4781&55&2690&2906&4004&1108&1969&2948&2102&1385&1669&418&3179&2115&804&1703&4459&1459&4689&961&2942&3615&2360&377&2345&1398&1971&2384&5220&4362&3846&1163&3014&169&767&20&131&1361&3833&1026&3310&6071&2498&736&1497&5537&5788&307&2646&1389&4434&1981&576&2049&922&3405&310&11&1168&4159&2086&3937&44&1307&303&62&66&1141&3613&1002&75&3815&3285&2666&2094&1753&248&1877&1579&4686&3066&2275&2575&3934&3496&1181&1403&478&49&1785&3102&108&2391&1815&1369&4344&439&1685&1659&958&3475&3810&2654&2199&2898&3178&1765&1478&2017&2597&1025&999&4109&1556&1200&1890&929&1792&3363&3171&1847&1445&4369&1620&3016&2362&3364&4551&1666&1644&886&370&3296&1534&4355&1692&1657&516&5653&1698&3599&1742&3981&3305&105&2244&726&896&1749&43&4111&5154&4319&3312&3771&5645&1462
130.23797869682312,241,4041&1305&2942&3295&448&2360&1290&1814&5406&1673&399&2345&2314&1520&2821&2384&5220&101&1424&3813&3930&236&4362&2862&169&2024&343&3200&111&2852&2938&31&175&334&22&4196&693&131&786&125&2638&146&196&4533&1198&1361&264&4107&3833&1943&2392&1805&1343&3310&475&4631&736&1497&4643&873&5537&3149&667&5788&4769&2828&582&307&1562&1229&1389&2761&1354&537&1610&2523&4434&3926&1856&576&2049&922&3405&1075&3232&33&310&1168&1107&3863&2086&44&2871&531&64&1217&1307&2826&62&1522&66&2225&686&1442&3613&1002&326&1625&747&3815&1882&2114&1753&248&390&422&1318&1877&1579&5504&4686&1365&6046&3066&1255&4204&4800&3033&1626&325&4587&955&2275&3934&3312&1181&1403&416&1444&1785&3102&1548&2007&108&180&2391&5285&769&1815&1369&554&4344&4324&439&4539&1685&1992&636&1659&4285&2451&3475&1098&4005&1301&2654&3163&2199&2653&2898&1478&1382&2017&151&2134&1834&4617&428&1025&3462&4109&1556&1200&1890&3363&335&1847&138&4369&1620&1596&2362&3364&4781&55&2690&1040&1644&4004&886&1108&4282&370&3296&1969&3716&3616&1692&2948&1657&516&1698&2001&2102&1742&1385&5291&3981&3305&2244&1669&4489&247&726&8&4628&2411&804&129&43&5154&1703&4319&3886&4459&1459&4689&961&3771&5645&1462
130.95066213607788,231,4041&1930&2360&5406&2345&3865&2875&2314&1359&1398&2384&4257&5220&1466&289&3813&3930&4362&2862&1917&4191&3846&1163&169&2231&111&2852&4338&962&175&31&22&693&131&786&2638&146&196&1198&1361&3833&4107&1805&1026&3310&1675&475&2498&736&1497&3913&873&5537&667&5788&4769&2828&1402&1562&1229&411&2761&2221&1610&3558&1004&4434&3926&1856&5545&1981&576&2049&3358&3571&2596&3232&1075&3405&310&1168&4159&1030&485&1237&167&1958&2871&1273&3220&64&1307&303&66&3613&1002&75&1882&2114&2666&1753&248&390&422&1318&1877&1867&1579&2424&5504&4686&963&1923&2710&2275&3033&1626&325&1400&955&3934&3312&1181&1403&1218&1854&1999&416&478&4334&4295&2007&108&180&5285&769&1815&1369&439&4539&1685&1992&1659&4285&2451&4940&958&3475&948&2798&1396&1301&2654&998&424&4880&2199&2653&2898&3178&1317&1765&1478&2017&151&2134&39&1834&428&1025&3462&1674&1556&1200&1792&335&1847&1445&4369&2362&3364&4781&2690&1946&1644&4004&116&886&1108&4282&3296&2315&1969&3341&3716&1534&1692&1657&516&3398&2102&1137&3599&1742&2068&1385&178&3981&2244&250&418&247&726&8&896&804&1749&43&4740&3137&5154&1703&4319&4459&1459&3715&1086&4689&961&3771&3095
130.02533340454102,270,4041&3409&1305&4741&1290&1814&5406&399&1359&2314&2821&5168&385&1466&289&3813&3930&2862&2231&111&521&193&4196&786&125&2638&146&1198&2039&1343&1973&1974&3913&873&667&4206&2828&4769&1562&1229&537&2635&1610&1636&3926&1404&3571&2596&3232&1075&1030&279&490&64&1888&2225&686&1882&2114&390&422&5504&1365&6046&3033&1626&1400&981&3933&416&4334&6039&1743&2007&180&5285&769&4324&2048&4539&1992&636&1735&4285&2451&1098&2798&1396&1301&1212&820&1787&2653&1317&979&151&2134&5096&39&1834&4617&428&3462&1674&2201&191&4174&138&606&4781&55&1946&4242&2906&4004&1108&3797&659&1969&3716&3616&2948&2102&1385&5291&4815&250&1669&418&3179&2115&1699&804&129&1703&4459&136&3866&1459&3715&1086&4689&961&2942&3615&2360&2345&2375&1398&2384&5220&236&4362&3846&1163&169&767&20&131&801&1922&196&1361&3833&1026&3310&475&2498&736&1497&5537&4358&5788&307&1389&2523&4434&576&2049&922&3405&33&310&1168&4159&2086&44&303&62&66&1141&427&3613&1002&75&3815&2094&1753&248&1877&4093&1579&3066&2275&3934&1181&1403&49&1785&108&2391&1815&1369&439&1685&1659&3115&958&3475&3810&2654&4293&2199&2898&3178&1765&1478&2017&1025&4109&679&1556&1200&1890&929&3363&335&1994&3171&1847&4369&1620&3364&1040&886&370&5994&3296&5754&1534&1692&1657&516&5653&1698&1742&3981&2244&726&4628&896&1749&43&4740&5154&4319&3886&3312&3771&1462
129.9138467311859,242,4041&2639&1305&2942&3615&2360&1814&5406&377&2055&2345&430&1398&2384&2821&5220&1466&289&3813&3930&351&236&2862&4362&3846&2904&1163&169&2231&111&2852&521&193&175&3822&693&786&125&2638&668&146&881&196&1198&1361&2228&1026&1343&3310&1675&475&2498&736&1497&6266&873&5537&667&5788&1048&4769&2828&582&307&1562&1389&496&2761&1229&65&1610&572&961&2523&1636&4434&3926&1856&1404&5545&76&2544&576&2049&2596&1075&3232&3571&33&1413&1758&310&1168&1030&3863&2086&279&64&1307&2826&62&3466&66&3613&1002&2114&3285&2666&2094&1753&248&390&422&1877&3634&1579&5504&2313&4686&3066&3796&4204&2275&3033&1626&2575&1400&955&1654&1181&1649&416&478&4334&49&859&4295&1785&3102&2007&108&180&5285&769&1222&1369&4344&4324&439&4539&21&1685&1992&636&1659&3115&1735&4285&3475&1098&2798&1301&2654&1429&1787&2653&2199&2898&1317&1765&2017&979&2134&1834&4617&428&1025&3462&1674&63&2201&679&1556&1200&1890&929&3363&78&1847&138&1445&4369&1620&1721&3016&606&2362&3364&732&4781&55&2690&1666&1644&4004&886&1108&370&1969&5754&3716&3616&1534&1692&2948&1657&5653&2102&1742&353&1385&3981&2244&1669&418&1561&726&896&804&129&1749&43&579&1703&3886&3468&1459&4689&3312&3771&5645&1462
128.30564308166504,244,4041&3409&1305&1247&2942&1930&3615&2360&1814&5406&244&399&2345&868&2375&1398&2890&2384&2821&5220&1466&289&3813&3930&236&4362&372&3846&1163&169&2231&111&2852&962&193&175&20&2961&693&131&867&786&125&2638&146&196&1198&1361&1724&3833&2039&1026&1343&1973&3310&989&1974&6071&475&2498&736&1497&5537&667&5788&1048&2828&4769&2237&307&1229&355&2761&537&961&2599&2523&4434&2819&3926&251&576&1547&2049&2596&1075&3232&3405&33&571&1413&310&173&1168&2086&1237&44&1786&2871&2887&64&2826&1245&62&66&686&3613&1002&2114&3285&1753&248&390&422&1877&1579&1889&5504&4686&6046&3066&3033&1626&1400&955&3934&1181&1403&1649&1999&478&49&1785&1433&108&180&1815&769&1369&4230&4324&439&4539&1685&1992&636&1659&1735&4285&2451&4940&1430&1098&3475&1947&2798&1396&1301&1827&2654&424&4880&3178&1317&1765&1478&1650&2017&979&2134&5096&1834&4617&428&3465&1025&3462&1674&1556&1200&929&1792&3363&3382&2907&1847&1445&3016&548&1620&2293&3364&1129&3705&4551&55&2690&560&1644&4004&886&1108&3797&133&3296&1969&3616&1534&1692&2948&1657&516&5653&1698&2102&3599&1742&81&2001&3981&3305&2244&719&1669&418&247&4628&2411&896&804&1749&43&5154&1703&4319&3406&136&378&3886&3866&1459&3312&3771&3095
130.84235620498657,235,1305&2942&3295&2360&1814&4043&2314&938&1398&2050&2821&2384&5220&1466&289&2336&3930&1848&4362&2862&3846&1864&2904&1163&169&111&521&2852&962&193&175&20&3822&3095&693&131&3566&2835&786&125&2638&668&146&1286&196&1198&2338&3833&3276&2039&3310&2498&736&1497&110&873&5537&5788&4769&2828&307&1562&1229&2761&537&961&4434&3926&1856&3396&2288&1981&576&4745&3358&2049&3571&2596&3232&1075&3405&3346&310&977&1168&4159&3863&2086&1237&3937&167&2871&64&1294&2826&2080&66&1141&3613&1002&2114&3285&4705&2094&1753&248&390&422&1318&1877&4093&1867&5504&1365&3066&4204&2275&1626&325&955&3934&473&1181&2678&1403&165&478&6039&49&1743&2578&6155&1785&108&180&2391&1836&769&1815&1369&3&4324&439&655&4539&5221&1992&636&1659&992&1735&4285&2451&3475&3810&1098&2798&1301&2654&2199&1787&2653&2898&1478&1317&979&2134&5096&39&1834&700&4617&428&1025&1674&679&1556&1200&929&1792&3363&4432&138&1445&4369&1620&3016&1920&1596&3364&55&2690&1946&2743&1040&1644&886&415&370&5754&3716&1534&1692&1657&516&1698&2102&3599&1742&1385&3981&105&2244&1669&418&3179&2115&247&726&4636&896&804&1749&43&2719&5154&1703&136&1459&3715&4689&3312&3771&5645&1462
130.11502361297607,257,4041&1247&4741&1930&1814&5406&226&868&2314&938&2821&1466&289&3813&3930&1891&2231&3200&111&2852&193&693&786&125&2638&668&146&4107&2039&1343&989&1476&667&4769&2828&1562&1229&2761&537&3558&1636&3926&1856&1039&3358&3571&2596&3232&1075&1237&167&279&64&3900&686&326&1882&2114&390&422&5504&1365&6046&3033&1626&1400&955&3933&752&6039&2007&180&769&4230&3117&4539&1992&636&3929&680&1735&4285&4940&2798&1301&3163&4880&1787&2653&979&151&2134&4235&5096&1834&4617&428&3564&1674&191&4781&55&4004&1108&3797&1223&3616&2948&2102&1385&1669&247&579&1703&2014&136&5338&3866&1459&3715&1086&4689&961&3095&2942&3615&2360&2055&2345&1398&2384&5220&236&4362&1864&1163&169&767&20&131&1922&196&1361&3833&1026&3310&475&2498&736&1497&5537&5788&1389&65&2523&4434&3459&5545&1981&251&576&4745&2049&922&33&1758&5775&310&1168&2086&44&1245&62&66&878&3613&1002&75&3285&248&1318&1877&1579&3066&2275&412&3934&1181&1403&478&5645&1387&1785&108&1815&1369&439&1685&350&1659&958&3475&1947&2654&5241&2199&382&1765&1478&2017&3858&1025&679&1556&1200&1792&3363&1713&335&3171&1847&1445&4369&1620&3016&2362&3364&4551&1666&1644&886&370&3296&5754&1534&1692&1657&516&5653&1118&3599&32&1698&1742&2244&726&3463&896&1749&43&5154&4319&3886&3312&3771&1352&1462
132.72948002815247,246,2942&141&4741&3615&2360&5406&1814&377&399&226&3522&2314&1398&2890&2821&1868&5220&1466&1424&3813&3930&4362&494&111&2852&3893&193&175&334&20&4196&693&801&786&125&2638&146&1286&1198&1361&1724&2039&647&1026&1343&1973&3310&1476&2498&736&1497&873&5537&667&5788&2237&4769&2828&505&307&1562&1389&411&2761&1229&750&537&1610&4482&961&2523&1636&4434&3926&1856&1388&576&2049&922&3571&1075&3232&3405&33&310&1168&1989&3344&2871&279&531&2622&64&4152&303&2826&1522&66&3613&1002&1882&2114&3285&2094&695&248&390&422&1318&1877&5504&6046&963&3066&2275&2485&4973&1626&955&1654&3933&1403&192&147&478&1338&6039&49&5939&1785&3102&2007&108&180&2391&1815&769&1369&4344&4324&439&1885&1685&1992&636&2474&1735&4285&948&3475&1947&1462&2798&1396&1301&2654&4293&5356&2199&2653&2898&382&1317&1765&3178&1478&209&2017&5110&151&2134&1834&1228&428&1025&4472&1556&4228&1200&1890&1792&3363&3171&1847&138&1445&4369&1620&2309&2293&2362&3364&4781&1397&1946&4227&1644&4004&1701&886&2593&1108&370&3296&1969&5754&3716&3616&1534&1692&2948&1734&1657&516&5653&1698&1118&1742&1385&5291&2244&919&1669&418&3179&1561&726&4628&896&129&1749&2719&5154&401&579&1703&4319&4986&136&1459&4689&3312&3771&5645&1022&3095
133.70773768424988,250,3676&1305&2942&1415&4741&1930&3615&2360&1814&5406&399&2345&868&2314&2375&938&1398&2050&2821&2384&3831&5220&1466&2336&3813&3930&236&1750&4362&1163&2231&111&2852&193&175&1932&767&20&693&131&786&125&2638&146&196&1198&1361&3833&2228&1805&1026&3310&1973&1675&989&1974&6071&475&1411&1476&2498&736&1497&873&5537&667&367&2828&4769&1562&1389&1229&2761&537&1610&2523&1636&4434&3926&1981&576&2049&3571&2596&3232&1075&3405&1748&1758&310&1168&1030&2086&1237&44&531&490&64&1307&303&62&66&878&3613&1002&326&1625&4303&1882&2114&1772&3815&2094&559&1753&390&243&422&1877&1579&5504&963&3066&2275&412&1400&955&3312&3933&1181&1403&1649&416&478&6039&49&2007&108&180&5285&1815&1369&4324&1685&1992&636&1659&2474&992&1735&4285&3475&1098&1462&2798&1396&2654&4293&1260&4880&2199&2653&2617&2898&382&1317&1765&3178&1478&1382&1289&2017&2134&2597&5982&5096&39&4617&428&1025&3462&1934&1674&4109&679&1556&1200&929&1792&191&3363&2907&3171&1847&138&1445&4369&1620&3016&2362&4890&3364&55&1666&1644&4004&886&1108&370&3797&659&1969&5754&3716&3616&143&3985&1534&1692&1657&516&1698&1118&2102&3599&1742&1385&3981&3305&1669&418&3338&247&6016&726&896&804&1749&6063&5154&1703&4319&2014&3886&1459&4689&961&3771&5645&3095
130.17827582359314,235,1041&1305&3726&1814&5406&2055&2345&2314&1398&2821&2384&3210&5220&1466&1424&3813&236&4362&2862&3846&2904&2231&3200&111&2852&193&767&20&4196&693&131&786&125&2638&146&1922&196&1198&1361&4788&3833&3670&3310&1973&1675&718&1974&2498&736&1497&873&3913&667&4206&4180&2237&4769&2828&5788&307&505&1562&1229&1389&2761&1009&537&961&2523&1636&4434&3926&1856&1404&1981&576&2049&922&3358&1075&310&1030&2086&1237&44&1942&2871&279&3849&5040&64&1307&303&3900&62&66&1141&3613&1002&249&75&1882&2114&2666&228&1753&248&390&422&1318&1877&1579&1867&5504&4686&760&3066&4751&2275&3033&1626&2485&4852&955&3934&1654&1181&1218&478&5645&4334&6039&1785&2007&108&180&5285&4344&4324&439&4539&1685&1992&636&1735&4285&4940&3475&1098&1947&2798&1301&2654&1212&2199&2653&2898&382&1317&17&1478&1382&209&2017&1297&2134&5096&2733&1834&4617&428&1025&759&1556&1200&1890&929&1792&3363&2907&1847&138&1445&3016&548&1920&2897&1281&606&2293&2362&3364&4551&4781&1040&4242&2079&2906&1666&1644&886&1108&370&659&3296&1969&3716&1692&2948&1657&516&5653&1698&32&1742&1385&2244&1669&418&3179&507&3982&5254&804&896&1749&43&5154&3886&4459&4689&3312&3771&1352&1462
132.17447352409363,235,3615&2360&1814&2055&2345&3865&2375&3323&1398&2890&469&1466&289&3813&236&4362&2862&4732&3846&2904&1163&4416&169&2231&111&2852&31&193&175&767&1454&20&22&693&1751&786&125&2638&146&1198&1361&3833&264&647&1411&3310&1675&6071&4124&1476&2498&736&1497&5537&667&4206&4769&1540&307&5788&1562&1389&2148&2761&496&1229&537&2523&1636&2490&3926&1856&2133&731&1981&2049&3358&5385&3405&1075&310&2086&1237&145&44&279&531&5040&64&1307&551&303&3900&66&427&3613&1002&326&75&2114&2094&1753&248&390&422&1318&1877&1579&5504&4686&3066&4204&2275&3033&4973&1626&955&3934&3312&1181&1403&846&478&6039&1785&988&2007&108&1815&769&2621&4324&1685&1659&636&680&1735&2451&948&3810&1098&2798&2654&4293&3163&2471&4880&424&2199&4502&1478&1317&1765&2017&1161&151&2134&5096&1834&428&3462&1674&4109&1556&1200&1890&929&191&1792&3363&2907&1847&138&4081&1445&1896&1620&2897&1533&1596&606&4781&55&560&1666&1644&4004&886&945&1108&370&3296&1969&5754&3616&1534&1692&2948&717&1657&516&1698&2001&1137&3599&1742&3398&3981&2244&719&1669&418&2735&3904&3962&356&726&1699&2343&896&804&1749&43&5154&1703&2014&4459&4402&136&3866&1459&4689&961&3771&5645
135.4506311416626,254,4041&1305&3615&1814&5406&399&2345&1359&2314&2375&1398&2384&2821&5168&5220&1466&289&3813&3930&236&4362&2862&1917&3846&169&2231&111&5326&2852&193&175&767&20&3038&693&131&801&786&2638&146&196&3833&4107&1805&647&1343&1973&1675&989&3310&6071&475&1476&2498&736&1497&3913&873&110&3149&667&5537&2828&4769&4330&5788&1562&1389&1229&2761&750&537&65&1610&961&2523&4434&3926&1856&1404&2288&3396&1388&576&3358&4745&3571&2596&3232&1075&821&2049&3405&33&5775&310&1168&1030&4193&1237&2086&145&44&2871&279&64&1307&425&62&66&366&427&3613&1002&326&75&1882&2114&3285&1753&248&390&422&1318&1877&1579&5504&6046&963&2275&3033&325&1626&1400&955&3934&1181&5014&846&478&4334&49&113&2007&108&180&1815&769&1369&3&4324&439&655&4539&1352&1685&1992&636&1659&1735&3475&2798&2654&4293&2471&4880&2199&2653&1478&1317&1765&2017&979&151&4235&1834&4617&428&1025&3462&1674&679&1556&1200&1890&929&1792&3363&2907&1847&138&1445&4369&1620&6067&606&3364&4781&55&2690&1040&1666&1644&4004&886&1108&370&133&381&3296&1969&3716&143&1534&4355&2948&1692&1657&516&5653&1742&1385&5291&3981&105&2244&4815&1669&418&507&2356&726&2343&2411&896&804&1749&694&43&4740&5154&579&1703&4319&3886&4459&136&1459&863&4689&3312&3771&5645&1462
134.11222386360168,269,4041&1305&1814&5406&399&3865&226&868&2314&130&1520&289&3930&2862&2231&3200&111&2852&193&175&693&786&125&2638&146&1198&4107&1805&1343&1973&989&6152&873&667&4769&2828&4180&1562&1229&2761&537&1610&1636&3926&1856&2288&1547&3358&2596&1075&3232&1237&279&64&3900&4754&326&1882&2114&390&422&5504&6046&4204&3033&325&1626&955&3933&6039&1743&2007&180&769&4230&1992&636&680&1735&4285&1098&2798&1396&1301&1827&4880&1787&2653&3524&1317&17&181&979&151&2134&5096&1834&4617&428&3462&1674&138&5063&606&2293&4781&55&2690&1946&1397&2906&4004&1108&659&1969&3716&3616&2948&2102&1385&5291&1669&418&2115&247&6016&804&129&1703&629&1459&3715&4689&961&2942&3615&2055&2345&1398&1971&1868&3210&5220&236&4362&3846&1163&169&4338&1922&1361&3833&1026&3310&6071&475&2498&736&1497&5537&5788&307&2646&1389&2523&4434&1981&576&2049&3405&33&1758&310&1168&4159&2086&44&2871&1307&303&62&66&3613&1002&3285&2094&1753&968&248&4057&1318&1877&1579&4686&963&3066&2275&2575&3934&2683&1181&1403&49&1433&108&2391&1815&1369&439&1685&1659&948&3475&1947&2654&424&2199&2898&3178&1478&1382&2529&2017&1161&466&1025&4109&1200&1890&929&1792&3363&335&1847&1445&4369&1620&2362&3364&1040&1666&1644&886&415&370&3296&5754&1692&1657&516&5653&1698&3599&1742&3981&2244&726&896&1749&43&4740&5154&4319&3886&1117&3312&3771&5645&1462
132.9554204940796,243,4041&2942&3615&2360&1814&5406&2345&226&3865&868&2314&1359&1398&2821&2384&5168&2046&5220&1466&289&3813&236&389&4362&2862&1209&2770&3846&1163&169&2231&111&2852&962&175&22&4196&693&131&786&125&2638&146&196&1198&1361&3833&4107&647&1026&3670&1973&3310&475&2498&736&1497&1648&873&5537&667&5788&4769&2828&307&1229&2761&1426&537&65&2599&2523&1636&4434&3459&3926&1856&1404&576&1547&2049&3405&1075&3232&5775&310&1168&2086&1237&44&279&64&1307&551&1294&4754&66&3613&1002&326&1882&2114&3285&1753&248&390&422&1318&1877&1579&5504&4686&3066&3127&2275&3033&4973&1626&1400&955&4852&3934&3312&3933&1181&1403&478&4334&6039&1743&4295&988&2007&180&108&5285&769&1815&1369&4230&4344&4324&439&4539&21&1275&1685&1992&636&1659&3115&1735&4285&2451&1947&1098&1462&2798&1396&1301&1827&2654&2199&2653&2898&1478&1317&1765&2017&979&151&2134&5096&1834&4617&428&1025&3462&1674&679&1556&1200&1890&929&3363&1713&2907&1847&138&3551&1721&1620&5063&2362&3364&715&4781&55&2690&1644&4004&886&1108&370&3797&2223&3296&1969&5754&3716&3616&1534&1692&2948&1657&516&5653&1698&2102&1742&1385&3981&2244&1669&418&3179&247&726&896&805&1749&43&5154&1703&4319&4459&3866&1459&4689&961&3771&5645&695
135.22382307052612,258,27&1670&5406&399&226&2314&2821&1466&289&3930&2862&2904&2231&111&2852&193&175&4694&693&786&125&2638&668&146&458&1198&4107&1343&1973&989&873&667&4206&2237&4769&2828&2888&355&1229&2761&537&1636&3926&1856&2596&1075&3232&1030&1237&864&279&490&64&2225&1882&390&422&5504&1365&6046&3033&325&1626&955&1649&2007&988&180&769&5854&4324&4539&1275&1992&636&4285&2451&2798&1396&1301&3163&2653&3524&1317&151&2134&5096&39&1834&428&1674&2176&191&1005&138&4164&4781&1946&4004&659&1969&3716&3616&2948&2102&3555&5291&1333&4815&1669&418&247&804&1703&1459&4689&961&1453&2942&2360&1398&1971&2384&5220&236&4362&1605&3846&1163&169&20&131&3566&801&196&1361&3833&1026&3310&6071&475&2498&736&1497&5537&5788&307&1844&1389&411&2523&1981&576&2049&821&3405&33&4721&5775&310&1168&2086&145&44&2871&1307&3771&62&66&1141&3613&1002&75&3815&3285&2666&2094&1753&248&1318&1877&1579&4686&2003&2275&3934&1181&1403&478&1785&108&1815&1369&4344&439&1685&3176&1258&948&3475&3810&2654&4293&2199&1968&2808&2898&3178&1765&1478&1025&679&1713&1200&1890&929&1556&3244&335&4432&1847&1445&4369&1620&1533&2362&3364&4551&560&1040&1666&5315&1644&886&370&381&3296&1534&1692&1657&516&1698&3599&1742&3981&2244&356&726&896&1749&43&4441&4740&5154&3886&1281&5645&1462
134.4865391254425,243,1305&2942&1930&3615&2360&1814&5406&399&2345&2314&2375&1398&2050&2821&2384&5168&5220&1466&3813&3719&3930&4362&3846&1163&169&2024&2231&1438&111&2852&5106&962&193&175&20&693&131&786&125&2638&146&2420&196&1198&3833&4107&3140&2039&1805&1026&1411&1973&3310&2228&475&736&1154&873&5537&667&5788&4769&2828&2278&307&1562&4421&1389&1229&2761&1610&5&2523&1004&1636&4434&3926&1856&2049&922&3571&2596&3232&1075&3405&1748&33&4036&3346&310&1168&3257&198&1030&1237&0&44&2871&279&3849&64&1307&551&303&62&2080&66&1141&1002&326&2114&3285&1753&248&390&422&1318&1877&4093&3634&1867&5504&4686&963&1441&3066&1889&3033&1626&325&1400&955&2575&412&3934&3312&981&1181&1403&5014&1649&478&6039&2465&1785&108&2281&180&1815&439&3117&1275&1685&1659&636&3929&680&1735&958&3475&1462&2798&1301&2654&3080&4293&424&2199&2653&2898&1478&1317&2017&979&2134&4235&2337&1834&4617&428&1025&3462&679&1556&1200&1890&1792&3363&335&1847&3551&4369&1620&2362&3364&1531&4781&55&1714&1644&4004&886&1108&370&3797&3296&5754&3716&1692&2948&1657&516&1698&2102&1137&1742&1385&2244&1669&418&3179&247&726&3635&896&804&1749&5154&2318&4158&579&1703&4319&3886&4459&136&3866&1459&4689&961&3771&5645&3095
132.86699962615967,246,4041&1305&2942&1415&109&1930&3615&2360&1814&5406&399&211&2345&1359&2314&2375&1398&2384&2821&4197&5220&1466&1424&289&3813&3930&236&4362&2862&3846&1163&169&2231&111&521&4338&193&175&767&20&4694&22&3095&693&131&786&125&1922&146&196&1198&1361&3833&4107&2039&1805&1026&1343&1973&3310&1974&475&1476&736&1497&3913&873&5537&4400&667&4206&2828&4769&5788&1562&4421&699&2148&2761&1229&1389&1354&537&961&2523&4434&3926&1856&2288&576&2049&922&3358&3405&4721&310&1030&2086&1237&0&1958&44&279&2358&490&1431&1307&303&3900&62&66&1141&3613&950&75&2114&2666&228&1753&243&390&422&1318&1877&1579&5504&4686&3066&3127&2275&3033&1626&2575&955&3934&3312&3933&1181&1403&1218&1999&478&49&1785&108&180&1815&769&1369&98&4344&4324&439&1992&636&1659&1735&4285&2451&4940&3475&1098&2798&1396&1301&2654&4880&1787&2653&2199&2681&2898&3178&1317&1765&1478&2529&2017&2134&6165&3858&1834&700&4617&428&1025&3462&4109&63&1556&1200&1792&3363&335&1847&1445&3016&1533&2362&3364&4781&55&2690&1946&4242&1644&4004&886&370&3296&1969&3716&3616&4146&1692&2948&1657&5653&1118&2102&3599&1742&1385&3305&2244&1250&1669&418&3635&726&896&804&1749&43&4740&5154&1703&4319&3866&1459&3715&4689&1232&3771&5645&1462
130.42041945457458,234,4041&1305&2942&4741&2360&1814&5406&399&2345&1359&2314&2384&2821&5220&1466&289&3813&3930&236&4362&2723&176&1163&169&484&111&2852&31&175&193&20&3038&22&693&131&786&125&1922&146&196&1198&3833&547&2039&1805&3081&3310&1973&1675&989&6071&1399&2498&736&1497&4643&3913&873&5537&667&5788&2828&4769&307&1562&1229&411&2761&537&1610&4482&961&5&2523&4434&3926&1856&2288&576&2049&1547&2596&1075&3232&33&310&1168&2086&1237&44&279&2887&64&1307&303&3900&62&66&2225&1002&172&326&75&654&3815&2114&2666&1753&559&248&390&422&1318&1877&4093&1579&5504&4686&3066&2275&325&1626&3934&1181&1403&478&6039&49&2243&2324&1387&1785&2007&108&180&2391&1815&769&1369&4230&4324&1685&1992&636&3115&1735&410&3475&1098&2798&1301&2654&4619&2199&1787&2653&1478&1317&1765&2017&2134&5321&1834&4617&428&1025&1674&4109&679&1556&1200&1890&929&1792&335&2907&1847&138&1445&1620&1596&606&2362&3364&4781&55&2690&2743&2079&1644&4004&886&1651&1108&370&3797&3296&4103&1969&5754&3966&3616&1692&2948&1657&516&1698&2102&1742&32&1385&3981&3305&2244&1669&247&726&703&8&896&804&1749&43&5154&6070&4319&4459&1459&1086&1117&4689&3312&3771&1462
129.68974375724792,260,4041&1305&1930&1814&399&5510&868&2314&2821&1466&289&3813&3930&2862&2231&3200&111&2852&31&193&175&4196&693&786&125&2638&668&146&1198&4788&2228&1805&1343&1675&1974&1476&873&667&2828&4769&1562&1229&2761&1610&3926&3396&2288&3358&2596&1075&3232&1030&1237&279&64&686&1882&2114&559&390&422&5504&4204&3033&1626&325&955&4334&2007&180&769&4324&4539&1275&1992&636&4285&1098&2798&1396&1301&3163&2653&151&2134&4235&5096&1834&4617&428&1674&2907&138&2897&5063&606&2293&4781&55&2690&1946&4004&1108&659&1969&3616&2948&2292&2102&1385&4815&1669&418&247&804&1703&4459&3468&1459&4689&961&2942&3615&2055&2345&1398&2384&5220&1424&236&4362&1605&3846&1163&169&767&20&22&131&196&1361&3833&3310&6071&475&2498&736&1497&5537&5788&6279&307&1389&65&2523&4434&5545&1981&576&2049&922&3405&33&1758&310&2086&44&2871&303&62&2080&66&3613&1002&75&3815&2094&1753&248&1318&1877&4093&1579&4686&963&3066&2275&412&1181&1403&49&3791&1785&3102&108&2391&6036&1815&1369&98&4344&439&1685&1659&3115&3475&1947&3810&2654&1260&2199&2898&382&1765&3178&1478&2017&1025&999&4109&1556&1200&1890&929&1792&335&3542&1847&1445&4369&1620&1143&2362&3364&1040&1644&370&3296&1534&1692&1657&516&5653&1118&3599&1742&2244&122&726&896&1749&43&4740&4319&3886&5016&3312&3771&5645&1462
